Spotify ID;Artist IDs;Track Name;Album Name;Artist Name;Release Date;Duration (ms);Popularity;Date;Genres;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature
3V2K2UzQeNNF5VnbDiIUKj;6sBSLIunx1Je0Y2T77wpkP,51DevdOxIJin6DB1FXJpD1,35vCEk68DtAxh7gDAzhoKK,0L3wrFI3QcbXAvFL7IaPQX,3nJwTniwCxDrgoVKeqIWoT;Mektup;Mektup;Motive,UZI,Aksan,Güneş,Modd;2021-02-12;311666;64;2021;turkish hip hop,turkish trap,new school turkce rap,turkce kadin rap;765;595;9;-6.759;1;0.0898;212;0;0.0713;192;108.012;4
35RJhm1pEovTBwnNR0zWad;0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4;GREECE (feat. Drake);GREECE (feat. Drake);DJ Khaled,Drake;2020-07-16;218901;73;2021;hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop;695;343;5;-10.798;1;0.0432;0.0743;0.00000104;107;229;85.84;4
1tgWQk65uaKVLqyo62Qjxb;5Pd3tsRa9fj2Q3JPQ0tYEv,2kS0jWMkkFBL0mrl0VotD0;İyice Derine;Aranan Adam 2;Keişan,Ben Fero;2019-05-24;231000;41;2021;turkish hip hop,turkish trap,turkce drill;732;633;7;-8.064;0;0.0436;13;0.000131;129;116;138.003;4
1M4Ud66z18wuIq3oOxqVHa;3uwAm6vQy7kWPS2bciKWx9;bad idea!;bad idea!;girl in red;2019-09-03;219638;4;2021;bedroom pop,indie pop,norwegian indie,pov: indie;511;806;1;-6.093;1;0.0481;0.03;0.0465;252;0.41;162.04;4
40uMIn2zJLAQhNXghRjBed;246dkjvS1zLTtiykXe5h60;Motley Crew;Motley Crew;Post Malone;2021-07-09;184213;76;2021;dfw rap,melodic rap,pop,rap;797;631;3;-3.818;0;0.0786;0.0904;0.00000371;0.0998;288;129.915;4
7HgEjJCh0hQ0GO7PjQvEF3;2QU0UNvQvEZ2fuRUhkUNq4,1XxdJaLo6jXdFbgR1zKJ3x,6LnJKrtFnTEGdbWQ2riWCL;Hayrola;Hayrola;Artz,Bugy,Ezhel;2021-10-22;217365;61;2021;turkish hip hop,turkish trap;792;627;8;-7.691;0;172;0.0317;0.0000548;297;547;151.01;4
3iB3q6iKN9TJw6plK75yCX;13gqXJa3Mpcd3yHtcqXE3P;Pop That Shit;Pop That Shit;Batdora;2021-03-01;183552;0;2021;;778;481;2;-11.993;1;0.0977;0.0903;0.0098;0.0966;342;101.029;4
27NovPIUIRrOZoCHxABJwK;7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ;INDUSTRY BABY (feat. Jack Harlow);INDUSTRY BABY (feat. Jack Harlow);Lil Nas X,Jack Harlow;2021-07-23;212000;81;2021;lgbtq+ hip hop,deep underground hip hop,kentucky hip hop,pop rap,rap;736;704;3;-7.409;0;0.0615;0.0203;0;0.0501;894;149.995;4
5g91LxRRy2Nx3R2rOFWFtx;3zU6rNrc3PmGflKnswSEbT;Gitmesen Olur Mu?;Gitmesen Olur Mu?;The Square;2021-02-19;218231;10;2021;;494;685;0;-7.469;1;0.0348;0.0674;0;101;751;163.987;4
4ow1etGbQ8kfbAT3QPlmhN;5tlNJfV9UIpgnbWmvUEFu7,3CJKkU0XuElRT1z8rEtIYg,6LnJKrtFnTEGdbWQ2riWCL;Devam (feat. Luciano & Ezhel);Devam (feat. Luciano & Ezhel);Gentleman,Luciano,Ezhel;2020-09-18;164320;59;2021;cologne hip hop,german hip hop,german reggae,reggae fusion,german drill,turkish hip hop,turkish trap;768;511;1;-6.225;0;155;227;0;145;571;134.944;4
0XGV1bem5W9ICY2rgleryV;2xiIXseIJcq3nG7C8fHeBj;Chalk Outline;Transit Of Venus;Three Days Grace;2012-10-02;181986;65;2021;alternative metal,canadian metal,canadian rock,nu metal,post-grunge,rock;0.59;792;7;-5.013;1;0.0603;0.000567;0;0.0448;663;153.023;4
7sEbaC7eYPxMIa4fUIRxcO;6T5EThaaQrfKqzdQ4eRuHf,0JToOVQGiyLAtyUOUvgKhH,1iJrQKRh5aJnp6cG5lpITr;Gözüm Kara;METFLIX (Deluxe);Metth,Simülasyon,Khontkar;2020-07-10;224400;0;2021;turkish alt pop,turkish hip hop,turkish trap;577;815;9;-8.516;0;0.0755;325;0.000586;147;624;199.989;4
7Gs3otHnZDq514kFHf0nx7;20sxb77xiYeusSH8cVdatc;Blue Notes;DC4;Meek Mill;2016-10-28;227808;70;2021;hip hop,philly rap,pop rap,rap,southern hip hop,trap;515;431;4;-8.251;1;257;665;0;147;184;141.392;4
6ubkoGVIowX5goxGkcDa6i;0NrYD7GlHbFixu0iknQ2xn;I Ran;La La Land - The Complete Musical Experience;D.A. Wallach;2017-02-24;216743;39;2021;;526;816;11;-7.339;0;0.0435;0.000779;0.00000173;0.0639;711;148.871;4
4bJygwUKrRgq1stlNXcgMg;2Q3eZMfDQgT8MhPowKFXYO;All The Things She Said;200 KM/H In The Wrong Lane (10th Anniversary Edition);t.A.T.u.;2002;214440;79;2021;dance pop,girl group;603;834;5;-5.766;0;0.0417;0.0411;0.00609;105;376;89.957;4
0zMAvsQmaQ4DGsmXtKixpn;0e86yPdC41PGRkLp2Q1Bph;Burning Pile;O My Heart;Mother Mother;2008-09-23;262173;69;2021;pov: indie,vancouver indie;516;755;5;-3.724;1;0.0383;0.0633;0.00103;107;165;140.099;4
11XaZ8z0yjvB1P95P9kFoI;1b37T5A3Sm85ueNhe6g9Mx;yoldayım;yoldayım;Odin;2021-06-11;139660;0;2021;;795;495;1;-12.224;0;0.0433;0.48;0.00000259;105;209;109.984;4
7wreeb5gjBl7Q79iYOLYDU;0qERHMCWkMoZvWZMngc1A6,1iJrQKRh5aJnp6cG5lpITr;Umrumda Değil;Umrumda Değil;Kozmos,Khontkar;2020-02-07;197264;42;2021;turkish hip hop,turkish trap;681;0.73;8;-7.486;0;0.0813;477;0.00000496;111;155;139.986;4
0mr8FAnN9X70p5KRUwMIJx;1vkWdqcabQ1swciXipkLBj;i met sarah in the bathroom;i met sarah in the bathroom;awfultune;2019-07-31;121374;74;2021;indie pop,pov: indie;675;408;0;-10.861;1;142;901;0.000714;0.16;229;90.111;4
6q7p4AczMoOVzw95GDXz1x;0ZXKT0FCsLWkSLCjoBJgBX;Flying;Original Album Classics;Anathema;2011;357266;34;2021;gothic metal,progressive doom,progressive metal;388;353;0;-9.389;0;32;0.0142;0.000542;188;0.0405;141.874;3
7c4rS8eKQ73Tf2WP36iH2x;13gqXJa3Mpcd3yHtcqXE3P,1b37T5A3Sm85ueNhe6g9Mx;Hizada Dur;Hizada Dur;Batdora,Odin;2021-04-26;139660;0;2021;;515;832;5;-8.78;1;728;686;0;619;526;73.795;4
71Kj6SJ1KD2SkxsHoy9Nke;3zU6rNrc3PmGflKnswSEbT;Git;Git;The Square;2020-09-18;199392;4;2021;;667;666;0;-9.951;1;109;569;0.00000665;129;923;163.948;4
2nC3QhMI9reBIOWutbU3Tj;6P5NO5hzJbuOqSdyPB7SJM;Moral of the Story;Moral of the Story;Ashe;2019-02-14;201083;75;2021;alt z;572;406;10;-8.624;1;0.0427;587;0.00000448;102;265;119.812;4
6rTInqW3YECMkQsBEHw4sd;1xr2G8Hlx4QWmT9HaUbmoO,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ,3TVXtAsR1Inumwj472S9r4;Solid (feat. Drake);Slime Language 2;Young Stoner Life,Young Thug,Gunna,Drake;2021-04-16;215693;72;2021;pop rap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,canadian hip hop,canadian pop,hip hop;887;485;11;-9.358;0;0.2;0.0392;0;141;328;125.987;4
7ytR5pFWmSjzHJIeQkgog4;4r63FhuTkUYltbVAg5TQnk,757aE44tKEUQEqRuT6GnEB;ROCKSTAR (feat. Roddy Ricch);BLAME IT ON BABY;DaBaby,Roddy Ricch;2020-04-17;181733;79;2021;hip hop,north carolina hip hop,pop rap,rap,trap,melodic rap;746;0.69;11;-7.956;1;164;247;0;101;497;89.977;4
696DnlkuDOXcMAnKlTgXXK;0vRvGUQVUjytro0xpb26bs;ROXANNE;ROXANNE;Arizona Zervas;2019-10-10;163636;79;2021;indie pop rap,pop rap,rhode island rap;621;601;6;-5.616;0;148;0.0522;0;0.46;457;116.735;5
0VjIjW4GlUZAMYd2vXMi3b;1Xyo4u8uXC1ZmMpatF05PJ;Blinding Lights;After Hours;The Weeknd;2020-03-20;200040;93;2021;canadian contemporary r&b,canadian pop,pop;514;0.73;1;-5.934;1;0.0598;0.00146;0.0000954;0.0897;334;171.005;4
0l7ZRPrxH67Q6J03Zt4b4a;7Gx2wDVHyW5HJh7dc2t5h7;1 gr eksik;1 gr eksik;Lil Zey;2021-01-15;179500;43;2021;turkce kadin rap,turkish hip hop,turkish trap;0.76;544;5;-6.05;0;0.0512;552;0;129;497;119.955;4
0VMqWQGY5xb2yi98bS6z2b;0spHbv2fw49lDMkbOAdaqX,4g6EnIPhmYBTZ7vsmxDkxH;WWE: I Came To Play (The Miz);WWE: I Came To Play (The Miz);WWE,Downstait;2011-05-31;296966;46;2021;wrestling;518;908;2;-5.44;1;0.0709;0.0000928;0.00000121;0.69;463;92.02;4
50tNwmTxddQa6CXMFcXngm;3XjAYzwW3zGIi0OetnEIvU;NANKÖR;OKSMRN1;Stabil;2021-07-30;223183;47;2021;turkish hip hop;0.71;534;3;-8.322;0;0.0786;597;133;184;0.27;139.979;4
7sO5G9EABYOXQKNPNiE9NR;4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp;Ric Flair Drip (with Metro Boomin);Without Warning;Offset,Metro Boomin;2017-10-30;172800;87;2021;atl hip hop,hip hop,pop rap,rap,trap;0.88;428;9;-8.28;1;206;149;0.0000505;114;333;100.007;4
3Wrjm47oTz2sjIgck11l5e;0lAWpj5szCSwM4rUMHYmrr;Beggin';Chosen;Måneskin;2017-12-08;211560;85;2021;indie rock italiano,italian pop;714;0.8;11;-4.808;0;0.0504;127;0;359;589;134.002;4
4B9MVOT9HOxjT6fvD9Ct4d;40PllTYqoDKRna2jm9Gf8D,6LnJKrtFnTEGdbWQ2riWCL;Yaranamam;Bir Cevabım Var;Grogi,Ezhel;2018-04-01;241443;45;2021;turkish hip hop,turkish trap;717;703;0;-6.526;0;217;601;0.00000798;0.0875;502;82.999;4
4ZpXHlV2vQVfPXUvbDSZ92;4opTS86dN9uO313J9CE8xg;I Remember You;Skid Row;Skid Row;1989-01-24;313693;70;2021;album rock,glam metal,hard rock,metal,rock;345;531;0;-12.708;1;0.0305;0.00642;0.00000728;0.14;0.49;176.302;4
6RxF2qmsTBsXFgK0lx8WEj;40KlwpvpKEQtZTJgbml8lT;Gemiler;O;Teoman;1998-06-19;260066;60;2021;turkish rock;552;706;6;-8.785;0;0.0444;0.0796;0;46;391;79.991;4
7sWRlDoTDX8geTR8zzr2vt;246dkjvS1zLTtiykXe5h60;Hollywood's Bleeding;Hollywood's Bleeding;Post Malone;2019-09-06;156266;79;2021;dfw rap,melodic rap,pop,rap;405;646;4;-3.206;0;0.0476;331;0;103;0.17;130.218;4
4aXbYXcwQhy7wmWeFJnOLw;3XjAYzwW3zGIi0OetnEIvU;Reenkarne;Reenkarne;Stabil;2018-12-12;331281;58;2021;turkish hip hop;764;577;10;-8.32;0;388;0.43;0;0.0928;312;90.017;4
7JFlVFtzAQQKXcgYRRhoKA;0V2oXYR7DtrZAEFeILRW2r,15AZJFNrXtIN4Nk8BIOnS2;ralli;ralli;Lvbel C5,Batuflex;2021-07-09;139732;64;2021;turkce drill,turkish hip hop,turkish trap;651;659;2;-8.456;1;114;142;0.000409;165;587;139.913;4
07BSbfzLQ4t09hwD8PO7iT;7Gx2wDVHyW5HJh7dc2t5h7;Zor;Zor;Lil Zey;2020-10-02;180392;47;2021;turkce kadin rap,turkish hip hop,turkish trap;665;671;8;-5.685;0;117;0.32;0;153;488;153.023;4
4H7WNRErSbONkM06blBoGc;246dkjvS1zLTtiykXe5h60;Stay;beerbongs & bentleys;Post Malone;2018-04-27;204426;76;2021;dfw rap,melodic rap,pop,rap;507;0.48;5;-5.418;1;0.0266;449;0;147;0.35;86.046;4
45i70K1PefHafKui2WxH0M;0e86yPdC41PGRkLp2Q1Bph;Oh Ana;Touch Up;Mother Mother;2007-05-08;197080;66;2021;pov: indie,vancouver indie;512;525;5;-7.152;1;0.0429;672;0.0000166;112;337;128.054;4
3V80b6XYyAc2vD9s7tddxG;6ZLa3FArZyL8LL5DG3RXtm,1XVqtdXMEs2NEkwQu3C15u;ben bugün ülkemden gitmek istedim;ben bugün ülkemden gitmek istedim;Frxzbie,Deniz Tekin;2019-03-15;144007;42;2021;huzunlu sarkilar,new school turkce rap;709;235;7;-12.774;1;0.0626;672;0.81;0.0989;293;80.031;5
1YRUWp8dGcZEr4hKHnJqDQ;1b37T5A3Sm85ueNhe6g9Mx,798ceFTnKCNT00aTswubPI;Andromeda;Andromeda;Odin,Dante;2020-03-17;161063;0;2020;;733;189;5;-17.026;0;108;767;0.000166;0.34;287;107.991;4
09IOPhEh1OMe0HD9b36FJk;246dkjvS1zLTtiykXe5h60;Over Now;beerbongs & bentleys;Post Malone;2018-04-27;246986;68;2020;dfw rap,melodic rap,pop,rap;569;777;4;-4.041;0;0.0834;139;0;132;181;164.027;4
2KTS944WTCWEL1IAlYhzD6;7Gx2wDVHyW5HJh7dc2t5h7;Heveslenmem;Heveslenmem;Lil Zey;2020-03-06;180983;0;2020;turkce kadin rap,turkish hip hop,turkish trap;764;506;8;-7.344;0;95;484;0;0.0846;517;122.129;4
0V4l4GQhgnWQGtCWpvA7va;3TVXtAsR1Inumwj472S9r4,1Xyo4u8uXC1ZmMpatF05PJ;Crew Love;Take Care (Deluxe);Drake,The Weeknd;2011-11-15;208813;75;2020;canadian hip hop,canadian pop,hip hop,pop rap,rap,canadian contemporary r&b,pop;418;546;0;-9.057;0;238;227;0;229;294;160.152;4
6OaVWaGfhXn70ZJfdVcabn;0Y5tJX1MQlPlqiwlOH1tJY;NO BYSTANDERS;ASTROWORLD;Travis Scott;2018-08-03;218283;76;2020;hip hop,rap,slap house;731;811;1;-3.225;1;0.0712;0.0204;0;411;426;147.045;4
7cyKrN1y4q59bc1gJX3QEG;5y2Xq6xcjJb2jVM54GHK3t;Start A Fire;La La Land (Original Motion Picture Soundtrack);John Legend;2016-12-09;192093;59;2020;neo soul,pop,pop soul,urban contemporary;532;832;10;-6.047;0;0.0535;0.0652;0;766;314;101.989;4
6ubkoGVIowX5goxGkcDa6i;0NrYD7GlHbFixu0iknQ2xn;I Ran;La La Land - The Complete Musical Experience;D.A. Wallach;2017-02-24;216743;39;2020;;526;816;11;-7.339;0;0.0435;0.000779;0.00000173;0.0639;711;148.871;4
1qyFlfPREPbRcS2BNszdYI;3TVXtAsR1Inumwj472S9r4;Dreams Money Can Buy;Care Package;Drake;2019-08-02;253803;59;2020;canadian hip hop,canadian pop,hip hop,pop rap,rap;423;587;6;-6.635;1;529;765;0;114;0.33;180.331;4
71KzugdRW5iyfKUiaABpH1;1iJrQKRh5aJnp6cG5lpITr;Sürtüğe Bak;Trap Kont 2.5;Khontkar;2020-02-14;190961;42;2020;turkish hip hop,turkish trap;792;0.66;1;-8.205;1;132;0.0808;0.0000476;128;283;144.97;4
4JL5i2dmxdq2rBLYhNVJYx;1b37T5A3Sm85ueNhe6g9Mx,13gqXJa3Mpcd3yHtcqXE3P;Karanlığın Ardında;Karanlığın Ardında;Odin,Batdora;2020-02-08;271091;0;2020;;636;362;7;-16.832;1;0.36;0.63;499;111;614;84.976;4
36ia26BNLOY4cb6eeViRuh;2u4xMsh0M2B7R8Wb3pEWae,2QU0UNvQvEZ2fuRUhkUNq4,6LnJKrtFnTEGdbWQ2riWCL,40PllTYqoDKRna2jm9Gf8D;Bugün Biraz İçtim (feat. Ezhel & Grogi);Batı Yakası;Anıl Piyancı,Artz,Ezhel,Grogi;2016-01-15;285090;61;2020;turkce drill,turkish hip hop,turkish trap;0.72;836;6;-4.21;1;0.0624;0.0593;0;0.1;387;91.053;4
58TaFP5j5i9swOf584yon2;0Y5tJX1MQlPlqiwlOH1tJY;HOUSTONFORNICATION;ASTROWORLD;Travis Scott;2018-08-03;217828;72;2020;hip hop,rap,slap house;689;723;0;-4.052;0;0.0836;0.0985;0;158;288;160.042;4
7sEbaC7eYPxMIa4fUIRxcO;6T5EThaaQrfKqzdQ4eRuHf,0JToOVQGiyLAtyUOUvgKhH,1iJrQKRh5aJnp6cG5lpITr;Gözüm Kara;METFLIX (Deluxe);Metth,Simülasyon,Khontkar;2020-07-10;224400;0;2020;turkish alt pop,turkish hip hop,turkish trap;577;815;9;-8.516;0;0.0755;325;0.000586;147;624;199.989;4
0iiYnL2Wo7sq1NoZp4dI6T;13gqXJa3Mpcd3yHtcqXE3P,1b37T5A3Sm85ueNhe6g9Mx;Işık Var;Işık Var;Batdora,Odin;2020-03-08;246640;0;2020;;0.73;0.6;4;-11.82;0;208;273;552;124;0.44;111.967;4
5TXDeTFVRVY7Cvt0Dw4vWW;15UsOTVnJzReFVN1VCnxy4;Revenge;17;XXXTENTACION;2017-08-25;120026;88;2020;emo rap,miami hip hop,rap;746;251;11;-16.169;0;259;782;0.00203;106;0.18;139.999;4
0BDr4ZVYOoNNNEsvdMyvZR;5IyVtx3p9SikkmTlTUti9c,5puZL7I9duQq06loD5agDH;Güzelsin;Güzelsin;Ata Öztürk,Atıl;2019-08-22;196956;16;2020;;446;586;6;-6.959;1;0.0479;447;0;201;323;137.834;4
5yY9lUy8nbvjM1Uyo1Uqoc;1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4;Life Is Good (feat. Drake);Life Is Good (feat. Drake);Future,Drake;2020-01-10;237735;78;2020;atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap;676;609;2;-5.831;0;481;0.0706;0;152;508;142.037;4
0UrC6jtBZWhd7BXrc7zu04;1iJrQKRh5aJnp6cG5lpITr,2NPl6xmez0ma3ssIrMz1DM,6T5EThaaQrfKqzdQ4eRuHf,643VmvA9t1Td4REc5YWkW4;RedKeyGang;RedKeyGang;Khontkar,Bixi Blake,Metth,Young Bego;2017-02-11;316129;0;2020;turkish hip hop,turkish trap,turkish alt pop;663;825;2;-5.494;1;0.31;0.0503;0;109;211;185.926;4
3lcji9p6PgHYftz88p9SW4;2s7fZ34RK8RUJQ2ewsh6I5;Pardon maman;Pardon maman;RK;2019-08-16;203184;53;2020;french hip hop,pop urbaine,rap conscient,rap francais;752;758;5;-5.344;0;181;657;0;148;765;146.081;4
7tu0cMhTlTNsjtsJffxgfR;5Sjj30aHCmKcM9SdVX7PBK,6LnJKrtFnTEGdbWQ2riWCL,5mPOOZTRDsRf0iIXixzfgn;Summer of My Life;Summer of My Life;GRiNGO,Ezhel,Yung Kafa & Kücük Efendi;2019-07-12;232000;42;2020;german hip hop,turkish hip hop,turkish trap,german cloud rap;599;645;6;-4.659;0;192;303;0;126;208;189.809;4
3v4PW5O5IddNMrG8frABlK;0ozRlzJLtosgtQhQLgihdM;Killing Joke;Killing Joke;Till Daylight;2018-03-23;289500;1;2020;turkish metal;417;858;11;-6.343;0;107;0.00995;205;398;379;145.968;4
7hXTEEYJW9FenahNL5BoJ8;1iJrQKRh5aJnp6cG5lpITr,6nyZShtfCdYdlpNgMsGKzA;Heartless;TURKGLISH;Khontkar,Myndless Grimes;2019-08-30;217455;0;2020;turkish hip hop,turkish trap;619;558;4;-8.816;0;0.0892;0.0353;0.0000945;0.0465;396;146.037;4
30bqVoKjX479ab90a8Pafp;2kCcBybjl3SAtIcwdWpUe3;Star Shopping;Star Shopping;Lil Peep;2015;142000;9;2020;cloud rap,emo rap,lgbtq+ hip hop;585;471;4;-9.934;0;0.0616;0.0967;0.0184;115;323;93.099;4
62vpWI1CHwFy7tMIcSStl8;6l3HvQ5sa6mXTsMTB19rO5;No Role Modelz;2014 Forest Hills Drive;J. Cole;2014-12-09;292986;9;2020;conscious hip hop,hip hop,north carolina hip hop,rap;692;521;10;-8.465;0;0.33;301;0;0.0565;463;100.45;4
3Y7sAHsHBXr8pwEMUz1WCb;5fO16dsHVrojWL2mPzcdpq;Umut;Umut;KÖK$VL;2018-08-10;198942;0;2020;turkce trap metal,turkish hip hop,turkish trap;796;793;5;-7.879;0;0.28;164;0.0313;126;152;151.962;4
4qUz3BeVkyirERXDv5VMkG;1iJrQKRh5aJnp6cG5lpITr;Olmaz;100;Khontkar;2018-12-14;321943;43;2020;turkish hip hop,turkish trap;738;783;9;-5.912;1;41;106;0.0327;0.0908;393;106.02;4
0t3ZvGKlmYmVsDzBJAXK8C;246dkjvS1zLTtiykXe5h60,50co4Is1HCEo8bhOyUWKpn;Goodbyes (feat. Young Thug);Hollywood's Bleeding;Post Malone,Young Thug;2019-09-06;174853;81;2020;dfw rap,melodic rap,pop,rap,atl hip hop,atl trap,gangster rap,trap;548;653;5;-3.875;1;81;456;0;103;163;150.068;4
7wBJfHzpfI3032CSD7CE2m;0Y5tJX1MQlPlqiwlOH1tJY;STARGAZING;ASTROWORLD;Travis Scott;2018-08-03;270714;79;2020;hip hop,rap,slap house;487;789;8;-3.69;1;44;0.00947;0.00000405;189;0.0564;150.007;4
3X37NtwadSS0RM20dh2IgP;3TVXtAsR1Inumwj472S9r4;Worst Behavior;Nothing Was The Same (Deluxe);Drake;2013-01-01;270200;59;2020;canadian hip hop,canadian pop,hip hop,pop rap,rap;777;778;9;-6.349;1;136;156;0.00000108;196;437;109.925;4
0WMr72nu3YMRgU85xkRIK9;1iJrQKRh5aJnp6cG5lpITr,4eXqqWhgNXRTAYzGoIcD9T;Kavga;Kavga;Khontkar,UUR;2020-06-12;211500;0;2020;turkish hip hop,turkish trap;813;688;2;-6.101;1;275;237;0;148;352;160.065;4
7sO5G9EABYOXQKNPNiE9NR;4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp;Ric Flair Drip (with Metro Boomin);Without Warning;Offset,Metro Boomin;2017-10-30;172800;87;2020;atl hip hop,hip hop,pop rap,rap,trap;0.88;428;9;-8.28;1;206;149;0.0000505;114;333;100.007;4
6NMtzpDQBTOfJwMzgMX0zl;0Y5tJX1MQlPlqiwlOH1tJY;SKELETONS;ASTROWORLD;Travis Scott;2018-08-03;145588;79;2020;hip hop,rap,slap house;0.46;686;0;-5.948;0;0.0367;0.00146;0;375;252;148.054;4
2OWMLQfUG8AdAv807iNbZq;2y1VzMKAa5nmfXKtJL9jnj;Dondurma;DOĞA;Murda;2020-02-14;158581;28;2020;basshall,turkish hip hop,turkish trap;881;482;1;-6.251;1;118;149;0.00392;101;389;135.009;4
4OHQvqMWC3ypTV9MeKuDFa;7Gx2wDVHyW5HJh7dc2t5h7,1iJrQKRh5aJnp6cG5lpITr;Yolumuz Yol Değil;Yolumuz Yol Değil;Lil Zey,Khontkar;2019-11-15;205106;0;2020;turkce kadin rap,turkish hip hop,turkish trap;847;651;5;-7.119;0;306;423;0.00000127;129;392;141.049;4
3oUozR82kijD0ytkjvZaKm;6q1sTU51oryTTcWTPTd0VC;İlerle;İlerle;BEGE;2020-04-01;207260;0;2020;turkce drill,turkish hip hop,turkish trap;644;621;10;-9.569;0;0.12;0.00113;0.000662;102;182;153.219;4
2xLMifQCjDGFmkHkpNLD9h;0Y5tJX1MQlPlqiwlOH1tJY;SICKO MODE;ASTROWORLD;Travis Scott;2018-08-03;312820;87;2020;hip hop,rap,slap house;834;0.73;8;-3.714;1;222;0.00513;0;124;446;155.008;4
0M6TRIhQggFpwgaefCfnGH;0EyuKHE1AeE9lWUF8mzKVp;Hemorrhage (In My Hands);Something Like Human;Fuel;2000-09-08;236866;50;2020;alternative metal,nu metal,post-grunge;313;831;1;-3.894;1;0.0404;0.000127;0.000341;0.24;332;152.034;4
7bFCKF2vLQpZXtjgQTVVUR;2y1VzMKAa5nmfXKtJL9jnj,6LnJKrtFnTEGdbWQ2riWCL;Bi Sonraki Hayatımda Gel;Bi Sonraki Hayatımda Gel;Murda,Ezhel;2020-01-24;167350;53;2020;basshall,turkish hip hop,turkish trap;932;448;8;-4.491;0;136;0.0253;0;104;736;103.98;4
6KxCRJ9DzNBVGM3ol0JQ7r;5pVRwX5ZQR7hfJ18w8ZYkl;Irina Shayk;WAVE;Ufo361;2019-08-09;147451;0;2020;german cloud rap,german hip hop;639;601;2;-9.505;0;0.0512;0.17;0.0213;0.17;219;74.971;4
6vnfObZ4Ys70SBAtti1xZ9;0Y5tJX1MQlPlqiwlOH1tJY;COFFEE BEAN;ASTROWORLD;Travis Scott;2018-08-03;209115;73;2020;hip hop,rap,slap house;0.81;582;5;-5.098;0;125;0.0862;0.00681;207;503;95.004;4
0VjIjW4GlUZAMYd2vXMi3b;1Xyo4u8uXC1ZmMpatF05PJ;Blinding Lights;After Hours;The Weeknd;2020-03-20;200040;93;2020;canadian contemporary r&b,canadian pop,pop;514;0.73;1;-5.934;1;0.0598;0.00146;0.0000954;0.0897;334;171.005;4
4UKCKdYiLN6IMA5ZESUTL7;15UsOTVnJzReFVN1VCnxy4;the remedy for a broken heart (why am I so in love);?;XXXTENTACION;2018-03-16;160184;78;2020;emo rap,miami hip hop,rap;699;304;1;-11.192;1;0.0993;779;0.000993;137;271;119.705;4
56UvyKdzqc8RhQzlvp6CH8;1iJrQKRh5aJnp6cG5lpITr;Koy;Trap Kont 2.5;Khontkar;2020-02-14;132992;49;2020;turkish hip hop,turkish trap;897;665;8;-8.265;1;208;393;0;185;325;129.969;4
7rqPcP0DXnMIO5uEIGuYvR;31fTvLRA0E9sQGsH5lU2Wu,0hgFkprBFBqcm1DILpfiyj;Dursun Dünya;Dursun Dünya;Teo,Bin Ferzan;2020-02-11;159608;1;2020;;0.71;523;10;-13.643;0;0.0311;108;0;0.0787;182;108.022;4
2qROpK8caOx33Vxpl1mg50;2y1VzMKAa5nmfXKtJL9jnj;Doğa;DOĞA;Murda;2020-02-14;183667;29;2020;basshall,turkish hip hop,turkish trap;556;524;11;-6.777;1;0.0948;0.0624;0.00392;254;343;104.127;4
2jTujnt0y344ai1rNOywgr;3TVXtAsR1Inumwj472S9r4,3S0tlB4fE7ChxI2pWz8Xip;KMT;More Life;Drake,Giggs;2017-03-18;162637;66;2020;canadian hip hop,canadian pop,hip hop,pop rap,rap,grime,london rap,uk hip hop;875;0.6;1;-6.818;1;0.0435;0.0189;0.0143;132;0.0906;119.987;4
5pdsGdTeqH6MHqJeKkpwX3;2u4xMsh0M2B7R8Wb3pEWae,1mpOD8ZwHnbsryIuXWq0R1;Bırakman Doğru Mu;Bırakman Doğru Mu;Anıl Piyancı,Zeynep Bastık;2019-06-21;260789;67;2020;turkce drill,turkish hip hop,turkish trap,turkish pop;703;931;5;-3.191;0;0.0507;0.0934;0;342;642;90.017;4
4s0NHsPDYoVBtTkWnxXsnl;5pVRwX5ZQR7hfJ18w8ZYkl,6LnJKrtFnTEGdbWQ2riWCL;Wir sind Kral;Lights Out;Ufo361,Ezhel;2019-11-15;154039;57;2020;german cloud rap,german hip hop,turkish hip hop,turkish trap;0.8;688;8;-6.592;0;112;293;0.00407;197;366;158.043;4
0DGvKkcBCgd4UxRxKY0SqP;3S6gaE89XewFAvZqsMuJDJ;Sözler Şerefsiz Oldu;İçinde Patlar;Norm Ender;2010;203908;66;2020;turkish hip hop,turkish trap;692;671;10;-6.175;0;0.0612;515;0;113;0.45;95.304;4
